Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PK,PD,PMIDs,,,,,,
PA444178,Fever,Disease,PA36249,SULT2B1,Gene,VariantAnnotation,associated,,PD,22584460,,,,,,
PA445113,Neutropenia,Disease,PA35647,SEMA3C,Gene,VariantAnnotation,associated,,PD,22664479,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA75,cyclin D1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,12972956;16870553,,,,,
PA443450,Asthma,Disease,PA139,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1,Gene,VariantAnnotation,associated,,PD,18727619,,,,,,
PA443803,Cough,Disease,PA139,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1,Gene,Vip,associated,,,,,,,,,
PA443886,Diabetes Mellitus,Disease,PA139,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,11007831;15788353;19247266;8806248;9551410,,,,,
PA443888,Diabetes Mellitus, Type 1,Disease,PA139,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,9726242,,,,
PA443890,Diabetes Mellitus, Type 2,Disease,PA139,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,11699055;12832683;19286758;20830509;8806248;9069453;9551410;9869506,,,,
PA444288,Glomerulonephritis, IGA,Disease,PA139,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,10880412;12799093;16020596;19319668;8538349;8986921;9661139,,,,
PA447004,Migraine with Aura,Disease,PA139,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,,24444405,,,,,
PA447283,glomerular disease,Disease,PA139,angiotensin I converting enzyme (peptidyl-dipeptidase A) 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,10880412;12799093;16020596;19319668;8538349;8986921;9661139,,,,,
PA444065,Epilepsy,Disease,PA35068,major histocompatibility complex, class II, DQ beta 1,Gene,VariantAnnotation,associated,,PD,24399721,,,,
PA446213,HIV Infections,Disease,PA35068,major histocompatibility complex, class II, DQ beta 1,Gene,VariantAnnotation,associated,,PD,11888582,,,,
PA445187,Osteonecrosis,Disease,PA24693,ALDH1A2,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22267851,,,,,
PA443450,Asthma,Disease,PA134935907,ZNF432,Gene,VariantAnnotation,associated,,PD,24280104,,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA36597,TNFRSF10A,Gene,VariantAnnotation,associated,,PD,22480748,,,,,
PA443450,Asthma,Disease,PA33373,PAPPA2,Gene,VariantAnnotation,associated,,PD,23992748,,,,,,
PA165108364,Gestational hypertension,Disease,PA30889,matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase),Gene,VariantAnnotation,associated,,PD,21769110,,,,
PA166123207,overall survival,Disease,PA24933,AREG,Gene,VariantAnnotation,associated,,,25203737,,,,,,
PA443265,Adenocarcinoma,Disease,PA24933,AREG,Gene,VariantAnnotation,associated,,,25203737,,,,,,
PA443602,Marijuana Abuse,Disease,PA24684,v-akt murine thymoma viral oncogene homolog 1,Gene,VariantAnnotation,associated,,,22831980,,,,,,
PA447215,Psychotic Disorders,Disease,PA24684,v-akt murine thymoma viral oncogene homolog 1,Gene,VariantAnnotation,associated,,,22831980,,,,,,
PA443899,Diarrhea,Disease,PA37183,UDP glucuronosyltransferase 1 family, polypeptide A8,Gene,VariantAnnotation,associated,,PD,20565459,,,,,
PA446108,Colorectal Neoplasms,Disease,PA37183,UDP glucuronosyltransferase 1 family, polypeptide A8,Gene,VariantAnnotation,associated,,PD,21273624,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA33529,paraoxonase 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18615156,,,,
PA445833,Thalassemia,Disease,PA30601,mitogen-activated protein kinase kinase kinase 5,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23556445,,,,,
PA166048924,Hypertension, Portal,Disease,PA37404,xanthine dehydrogenase,Gene,VariantAnnotation,associated,,PD,23315321,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA37404,xanthine dehydrogenase,Gene,VariantAnnotation,associated,PK,,24624911,,,,,,
PA447230,HIV,Disease,PA37404,xanthine dehydrogenase,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23315321,,,,,
PA445019,Myocardial Infarction,Disease,PA28055,FCAR,Gene,VariantAnnotation,associated,,PD,17008591,,,,,,
PA444065,Epilepsy,Disease,PA28980,glutamate receptor, ionotropic, N-methyl D-aspartate 2B,Gene,VariantAnnotation,associated,PK,PD,21806385,,,,
PA445218,Pancreatic Neoplasms,Disease,PA35020,serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21487324,,
PA445187,Osteonecrosis,Disease,PA34276,RNA binding motif, single stranded interacting protein 3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22267851,,,,
PA443450,Asthma,Disease,PA165432528,RAP1GAP2,Gene,Literature,associated,,,24824216,,,,,,
PA444460,Heroin Dependence,Disease,PA24696,aldehyde dehydrogenase 2 family (mitochondrial),Gene,VariantAnnotation,associated,,,21723677,,,,,,
PA443633,Cardiomyopathy, Hypertrophic,Disease,PA36690,tropomyosin 1 (alpha),Gene,Annotation,associated,,,,,,,,
PA166123310,loeys-dietz syndrome,Disease,PA30526,SMAD family member 3,Gene,Annotation,associated,,,,,,,,,
PA166123310,loeys-dietz syndrome,Disease,PA36485,transforming growth factor, beta receptor 1,Gene,Annotation,associated,,,,,,,,
PA445204,Ovarian Neoplasms,Disease,PA142672156,CD3EAP,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19203783;19786980,,,,,
PA445204,Ovarian Neoplasms,Disease,PA164727568,WRAP53,Gene,VariantAnnotation,associated,,PD,19786980,,,,,,
PA445204,Ovarian Neoplasms,Disease,PA24572,ADH1C,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,24533712,,,,,
PA445204,Ovarian Neoplasms,Disease,PA29841,IL8,Gene,VariantAnnotation,associated,,PD,19010874,,,,,,
PA445204,Ovarian Neoplasms,Disease,PA378,NR1I2,Gene,Vip,associated,,,,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA134897613,ENOSF1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,16130010;18322994;22450926,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA162396840,NALCN,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,,19176441,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA24468,ACTG1,Gene,VariantAnnotation,associated,,PD,25084203,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA26056,CAPG,Gene,VariantAnnotation,associated,,PD,25084203,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA28205,FOLH1,Gene,VariantAnnotation,associated,,PD,22838948,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA32897,PACSIN2,Gene,VariantAnnotation,associated,,PD,22846425,,,,,,
PA134850558,Macular Degeneration,Disease,PA26663,CNGB3,Gene,Literature,associated,,,24949630,,,,,,
PA134850558,Macular Degeneration,Disease,PA29841,IL8,Gene,VariantAnnotation,associated,,PD,23584701,,,,,,
PA443886,Diabetes Mellitus,Disease,PA189,HMGCR,Gene,VariantAnnotation,associated,,PD,18815589,,,,,,
PA443890,Diabetes Mellitus, Type 2,Disease,PA134915546,SLC30A8,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20809084,,,,
PA444065,Epilepsy,Disease,PA130,CYP3A4,Gene,VariantAnnotation,associated,PK,,23252947,,,,,,
PA444065,Epilepsy,Disease,PA35055,HLA-A,Gene,VariantAnnotation,associated,,PD,24399721,,,,,,
PA444065,Epilepsy,Disease,PA37181,UGT1A6,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,15761113;21806385;22447114,,,,,
PA443750,Colitis, Ulcerative,Disease,PA378,NR1I2,Gene,Vip,associated,,,,,,,,
PA446213,HIV Infections,Disease,PA29778,IL10,Gene,VariantAnnotation,associated,,PD,24819158,,,,,,
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA165660382,MIR4278,Gene,VariantAnnotation,associated,,PD,18821564,,,,,,
PA445738,Stevens-Johnson Syndrome,Disease,PA30811,MICA,Gene,VariantAnnotation,associated,,PD,16538176,,,,,,
PA447288,Essential hypertension,Disease,PA134992686,YEATS4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18591461;22350108,,,,,
PA447288,Essential hypertension,Disease,PA27112,CYP2J2,Gene,Vip,associated,,,,,,,,,
PA447288,Essential hypertension,Disease,PA28927,GPR83,Gene,VariantAnnotation,associated,,PD,22566498,,,,,,
PA447288,Essential hypertension,Disease,PA321,SLC12A3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15824464,,,,,
PA447288,Essential hypertension,Disease,PA34180,RAD52,Gene,VariantAnnotation,associated,,PD,16172412,,,,,,
PA444942,Methemoglobinemia,Disease,PA27331,CYB5R3,Gene,VariantAnnotation,associated,,PD,11418378,,,,,,
PA443334,Pain Insensitivity, Congenital,Disease,PA35010,SCN9A,Gene,VariantAnnotation,associated,,,21939494,,,,,
PA165817016,Kidney Transplantation,Disease,PA26058,CAPN10,Gene,VariantAnnotation,associated,,PD,19752882,,,,,,
PA165817016,Kidney Transplantation,Disease,PA27006,CTLA4,Gene,VariantAnnotation,associated,,,18021981,,,,,,
PA165817016,Kidney Transplantation,Disease,PA30474,LTA,Gene,ClinicalAnnotation,associated,,PD,18444945,,,,,,
PA165817016,Kidney Transplantation,Disease,PA378,NR1I2,Gene,VariantAnnotation,associated,PK,PD,20107201,,,,,,
PA444460,Heroin Dependence,Disease,PA130,CYP3A4,Gene,VariantAnnotation,associated,,PD,21902501,,,,,,
PA444460,Heroin Dependence,Disease,PA31891,BDNF,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23651024,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA26689,CNTN5,Gene,VariantAnnotation,associated,,PD,23233654,,,,,
PA446108,Colorectal Neoplasms,Disease,PA134935109,IL23R,Gene,VariantAnnotation,associated,,PD,23778325,,,,,,
PA446969,Venous Thrombosis,Disease,PA157,F2,Gene,VariantAnnotation,associated,,PD,12069454,,,,,,
PA447268,tardive dyskinesia,Disease,PA193,HTR2A,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,17688403,,,,,
PA447268,tardive dyskinesia,Disease,PA26681,CNR1,Gene,VariantAnnotation,associated,,PD,21266946,,,,,,
PA447268,tardive dyskinesia,Disease,PA29537,HSPG2,Gene,VariantAnnotation,associated,,PD,21808285,,,,,,
PA446213,HIV Infections,Disease,PA24887,APOA4,Gene,ClinicalAnnotation,associated,,PD,15809899;16417409,,,,,,
PA447230,HIV,Disease,PA24887,APOA4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15809899;16417409,,,,,
PA446120,Hypertriglyceridemia,Disease,PA55,APOE,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,12042669;15809899;17700364,,,,,
PA447215,Psychotic Disorders,Disease,PA24641,AHR,Gene,VariantAnnotation,associated,PK,,23492908,,,,,,
PA445046,Nasopharyngeal Neoplasms,Disease,PA29349,HNF4A,Gene,VariantAnnotation,associated,PK,PD,24193570,,,,,,
PA446108,Colorectal Neoplasms,Disease,PA24994,ARNT,Gene,VariantAnnotation,associated,,,21081473,,,,,,
PA446836,Craniofacial Abnormalities,Disease,PA27829,EPHX1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19952982,,,,,
PA444985,Multiple Myeloma,Disease,PA142672156,CD3EAP,Gene,VariantAnnotation,associated,,PD,21046104;21435719,,,,,,
PA444985,Multiple Myeloma,Disease,PA27006,CTLA4,Gene,VariantAnnotation,associated,,PD,21228734,,,,,,
PA444985,Multiple Myeloma,Disease,PA35041,COL1A1,Gene,VariantAnnotation,associated,,PD,21396799,,,,,,
PA444985,Multiple Myeloma,Disease,PA36085,SPP1,Gene,VariantAnnotation,associated,,PD,21396799,,,,,,
PA444985,Multiple Myeloma,Disease,PA36602,TNFRSF11B,Gene,VariantAnnotation,associated,,PD,21396799,,,,,,
PA444985,Multiple Myeloma,Disease,PA37425,XRCC5,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21435719,,,,,
PA445503,Rectal Neoplasms,Disease,PA134956204,C18orf56,Gene,VariantAnnotation,associated,,PD,21205745,,,,,,
PA443340,Anemia,Disease,PA29024,GSTM3,Gene,VariantAnnotation,associated,PK,PD,19786980,,,,,,
PA446108,Colorectal Neoplasms,Disease,PA37180,UGT1A5,Gene,VariantAnnotation,associated,,PD,21273624,,,,,,
PA443886,Diabetes Mellitus,Disease,PA26058,CAPN10,Gene,VariantAnnotation,associated,,PD,19752882,,,,,,
PA444059,Epidermal Necrolysis, Toxic,Disease,PA33919,PSORS1C1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21801394,,,,
PA443340,Anemia,Disease,PA29016,GSTA1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19786980;22188361,,,,,
PA445187,Osteonecrosis,Disease,PA36085,SPP1,Gene,VariantAnnotation,associated,,PD,21396799,,,,,,
PA443890,Diabetes Mellitus, Type 2,Disease,PA37877,SRR,Gene,VariantAnnotation,associated,,PD,21933224,,,,,
PA444977,Mucocutaneous Lymph Node Syndrome,Disease,PA145008751,CCDC111,Gene,VariantAnnotation,associated,,PD,21987091,,,,,,
PA444977,Mucocutaneous Lymph Node Syndrome,Disease,PA26087,CASP3,Gene,VariantAnnotation,associated,,PD,21987091,,,,,,
PA443450,Asthma,Disease,PA38657,GLCCI1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21991891;22641026,,,,,
PA445220,Pancreatitis,Disease,PA35066,major histocompatibility complex, class II, DQ alpha 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,25217962,,,
PA446116,Inflammatory Bowel Diseases,Disease,PA35066,major histocompatibility complex, class II, DQ alpha 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,25217962,,,
PA165108401,Acute coronary syndrome,Disease,PA35573,CXCL5,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18769620,,,,,
PA443842,Death,Disease,PA35573,CXCL5,Gene,VariantAnnotation,associated,,,18769620,,,,,,
PA443450,Asthma,Disease,PA162405810,TMCO6,Gene,VariantAnnotation,associated,,PD,22015088,,,,,,
PA447172,Mitochondrial Diseases,Disease,PA134980627,POMT2,Gene,VariantAnnotation,associated,PK,PD,21642471,,,,,,
PA447172,Mitochondrial Diseases,Disease,PA29031,GSTZ1,Gene,VariantAnnotation,associated,PK,PD,21642471,,,,,,
PA445768,Substance Withdrawal Syndrome,Disease,PA193,5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled,Gene,VariantAnnotation,associated,,,25096645,,,,,
PA446213,HIV Infections,Disease,PA193,5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23859571,,,,
PA447196,Anxiety Disorders,Disease,PA193,5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22006095;22717018,,,,
PA447230,HIV,Disease,PA193,5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled,Gene,ClinicalAnnotation,associated,,PD,23859571,,,,,
PA447278,Depression,Disease,PA193,5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,11311507;16642436;17671280;18253134;19077664;19590397;19924111;19937159;20453658;21741447;23158458;23733030,,,,
PA166114377,hand-foot syndrome,Disease,PA134897613,ENOSF1,Gene,VariantAnnotation,associated,,PD,24647007,,,,,,
PA443886,Diabetes Mellitus,Disease,PA27614,EDN1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18794727,,,,,
PA443994,Edema,Disease,PA27614,EDN1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18794727,,,,,
PA166123366,event-free survival,Disease,PA37750,IKZF3,Gene,VariantAnnotation,associated,,PD,24549002,,,,,,
PA446876,Substance-Related Disorders,Disease,PA33760,PICK1,Gene,ClinicalAnnotation,associated,,PD,17606663,,,,,,
PA447215,Psychotic Disorders,Disease,PA33760,PICK1,Gene,ClinicalAnnotation,associated,,PD,17606663,,,,,,
PA445187,Osteonecrosis,Disease,PA35695,SFRP5,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22267851,,,,,
PA445187,Osteonecrosis,Disease,PA142671181,PHB2,Gene,VariantAnnotation,associated,,PD,22267851,,,,,,
PA444797,Liver Cirrhosis,Disease,PA37,ADRA2C,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20833658,,,,,
PA445046,Nasopharyngeal Neoplasms,Disease,PA378,nuclear receptor subfamily 1, group I, member 2,Gene,VariantAnnotation,associated,,PD,24193570,,,,
PA445425,Prostatic Neoplasms,Disease,PA378,nuclear receptor subfamily 1, group I, member 2,Gene,Vip,associated,,,,,,,
PA446116,Inflammatory Bowel Diseases,Disease,PA378,nuclear receptor subfamily 1, group I, member 2,Gene,Vip,associated,,,,,,,
PA446411,Endometrial Neoplasms,Disease,PA378,nuclear receptor subfamily 1, group I, member 2,Gene,Vip,associated,,,,,,,
PA443223,Congenital Abnormalities,Disease,PA27829,epoxide hydrolase 1, microsomal (xenobiotic),Gene,ClinicalAnnotation,associated,,PD,19952982,,,,,
PA443890,Diabetes Mellitus, Type 2,Disease,PA232,lipoprotein lipase,Gene,VariantAnnotation,associated,,PD,17394430,,,,,
PA162263534,Ototoxicity,Disease,PA162388608,FKBP15,Gene,VariantAnnotation,associated,,PD,22516052,,,,,,
PA445187,Osteonecrosis,Disease,PA134871908,C6orf170,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22267851,,,,,
PA445218,Pancreatic Neoplasms,Disease,PA30763,met proto-oncogene (hepatocyte growth factor receptor),Gene,VariantAnnotation,associated,,,21487324,,,,,,
PA444516,Hypercholesterolemia,Disease,PA230,lipase, hepatic,Gene,VariantAnnotation,associated,,PD,16115483,,,,,
PA446108,Colorectal Neoplasms,Disease,PA162398721,par-3 partitioning defective 3 homolog B (C. elegans),Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22310351,,,,,
PA443670,Cerebral Infarction,Disease,PA292,prostaglandin I2 (prostacyclin) synthase,Gene,Vip,associated,,,,,,,,,
PA445019,Myocardial Infarction,Disease,PA292,prostaglandin I2 (prostacyclin) synthase,Gene,Vip,associated,,,,,,,,,
PA443450,Asthma,Disease,PA349,thromboxane A synthase 1 (platelet),Gene,VariantAnnotation,associated,,,21449675,,,,,,
PA443450,Asthma,Disease,PA134914705,collagen, type XXII, alpha 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23508266,,,
PA443450,Asthma,Disease,PA197,interleukin 4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20921925,,,,,
PA443796,Coronary Artery Disease,Disease,PA28824,glycoprotein VI (platelet),Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,16493486,,,,,
PA443796,Coronary Artery Disease,Disease,PA164742099,microsomal triglyceride transfer protein,Gene,ClinicalAnnotation,associated,,PD,15136504,,,,,,
PA444447,Carcinoma, Hepatocellular,Disease,PA134920089,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 14 (GalNAc-T14),Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21635146,,,,
PA444516,Hypercholesterolemia,Disease,PA134942677,MYLIP,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,25171759,,,,,
PA165108401,Acute coronary syndrome,Disease,PA164717802,CDKN2B antisense RNA 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20538124,,,,,
PA443796,Coronary Artery Disease,Disease,PA164717802,CDKN2B antisense RNA 1,Gene,VariantAnnotation,associated,,,20858905,,,,,,
PA447278,Depression,Disease,PA28966,glutamate receptor, ionotropic, AMPA 1,Gene,VariantAnnotation,associated,,,22534499,,,,
PA443450,Asthma,Disease,PA34884,runt-related transcription factor 1,Gene,VariantAnnotation,associated,,,21803869,,,,,,
PA445768,Substance Withdrawal Syndrome,Disease,PA136,dopamine beta-hydroxylase (dopamine beta-monooxygenase),Gene,ClinicalAnnotation,VariantAnnotation,associated,,,25096645,,,,,
PA444547,Hypersensitivity, Delayed,Disease,PA35055,HLA-A,Gene,VariantAnnotation,associated,,PD,9609616,,,,,
PA443450,Asthma,Disease,PA111,cholinergic receptor, muscarinic 2,Gene,VariantAnnotation,associated,,PD,22370858,,,,,
PA447230,HIV,Disease,PA134942738,CCHCR1,Gene,VariantAnnotation,associated,,PD,21810746,,,,,,
PA447230,HIV,Disease,PA164722236,MBLAC2,Gene,VariantAnnotation,associated,,PD,21810746,,,,,,
PA447230,HIV,Disease,PA27103,CYP2A7P1,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,,16272958;16495778;18281305;19228205;20017669;21441248;22354160,,,,,
PA447230,HIV,Disease,PA38274,TOMM40,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15809899,,,,,
PA447230,HIV,Disease,PA55,APOE,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15809899;17700364,,,,,
PA447278,Depression,Disease,PA28976,GRIK4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,17671280;19924111;23394390,,,,,
PA447278,Depression,Disease,PA29781,IL11,Gene,VariantAnnotation,associated,,PD,23142150,,,,,,
PA447278,Depression,Disease,PA31891,BDNF,Gene,ClinicalAnnotation,associated,,PD,19414708,,,,,,
PA447278,Depression,Disease,PA36487,TGFBR3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23092981,,,,,
PA443450,Asthma,Disease,PA130,CYP3A4,Gene,VariantAnnotation,associated,,PD,23290512,,,,,,
PA443450,Asthma,Disease,PA162395499,MED23,Gene,ClinicalAnnotation,associated,,PD,18617639,,,,,,
